DiaMesAno,HoraMinutosSegundos,Longitude,Latitude,Velocidade,Altitude,Satelites,AccX,AccY
14/01/2016,19-37-57,-34.86526,-7.1304,0.11,49.5,10,0.18,0.09
14/01/2016,19-37-57,-34.86526,-7.1304,0.11,49.5,10,0.18,0.09
14/01/2016,19-37-57,-34.86526,-7.1304,0.11,49.5,10,0.19,0.09
14/01/2016,19-37-57,-34.86526,-7.1304,0.11,49.5,10,0.19,0.08
14/01/2016,19-37-57,-34.86526,-7.1304,0.11,49.5,10,0.19,0.07
14/01/2016,19-37-57,-34.86526,-7.1304,0.11,49.5,10,0.18,0.09
14/01/2016,19-37-57,-34.86526,-7.1304,0.11,49.5,10,0.17,0.07
14/01/2016,19-37-57,-34.86526,-7.1304,0.11,49.5,10,0.2,0.07
14/01/2016,19-37-57,-34.86526,-7.1304,0.11,49.5,10,0.18,0.08
14/01/2016,19-37-57,-34.86526,-7.1304,0.11,49.5,10,0.18,0.09
14/01/2016,19-37-57,-34.86526,-7.1304,0.11,49.5,10,0.18,0.09
14/01/2016,19-37-57,-34.86526,-7.1304,0.11,49.5,10,0.18,0.07
14/01/2016,19-38-0,-34.86526,-7.1304,0.06,49.5,10,0.19,0.08
14/01/2016,19-38-0,-34.86526,-7.1304,0.06,49.5,10,0.16,0.08
14/01/2016,19-38-0,-34.86526,-7.1304,0.07,49.5,10,0.17,0.09
14/01/2016,19-38-0,-34.86526,-7.1304,0.07,49.5,10,0.19,0.09
14/01/2016,19-38-0,-34.86526,-7.1304,0.09,49.5,10,0.17,0.08
14/01/2016,19-38-0,-34.86526,-7.1304,0.09,49.5,10,0.19,0.08
14/01/2016,19-38-1,-34.86526,-7.1304,0.07,49.5,10,0.18,0.09
14/01/2016,19-38-1,-34.86526,-7.1304,0.07,49.5,10,0.18,0.08
14/01/2016,19-38-1,-34.86526,-7.1304,0.07,49.5,10,0.18,0.07
14/01/2016,19-38-1,-34.86526,-7.1304,0.07,49.5,10,0.18,0.1
14/01/2016,19-38-1,-34.86526,-7.1304,0.06,49.5,10,0.19,0.09
14/01/2016,19-38-1,-34.86526,-7.1304,0.06,49.5,10,0.18,0.09
14/01/2016,19-38-1,-34.86526,-7.1304,0.06,49.5,10,0.19,0.07
14/01/2016,19-38-1,-34.86526,-7.1304,0.06,49.5,10,0.19,0.08
14/01/2016,19-38-2,-34.86526,-7.1304,0.19,49.5,10,0.18,0.09
14/01/2016,19-38-2,-34.86526,-7.1304,0.19,49.5,10,0.18,0.09
14/01/2016,19-38-2,-34.86526,-7.1304,0.19,48.5,10,0.17,0.08
14/01/2016,19-38-2,-34.86526,-7.1304,0.19,48.5,10,0.19,0.07
14/01/2016,19-38-2,-34.86526,-7.1304,0.19,48.4,10,0.16,0.11
14/01/2016,19-38-2,-34.86526,-7.1304,0.19,48.4,10,0.18,0.11
14/01/2016,19-38-2,-34.86526,-7.1304,0.19,48.4,10,0.18,0.08
14/01/2016,19-38-2,-34.86526,-7.1304,0.19,48.4,10,0.15,0.08
14/01/2016,19-38-2,-34.86526,-7.1304,0.19,48.4,10,0.17,0.09
14/01/2016,19-38-2,-34.86526,-7.1304,0.19,48.4,10,0.18,0.09
14/01/2016,19-38-2,-34.86526,-7.1304,0.19,48.4,10,0.19,0.08
14/01/2016,19-38-3,-34.86526,-7.1304,0.04,48.4,10,0.19,0.1
14/01/2016,19-38-3,-34.86526,-7.1304,0.04,48.4,10,0.2,0.07
14/01/2016,19-38-3,-34.86526,-7.1304,0.04,48.4,10,0.19,0.08
14/01/2016,19-38-3,-34.86526,-7.1304,0.04,48.4,10,0.19,0.08
14/01/2016,19-38-3,-34.86526,-7.1304,0.04,48.4,10,0.16,0.05
14/01/2016,19-38-3,-34.86526,-7.1304,0.04,48.4,10,0.17,0.08
14/01/2016,19-38-3,-34.86526,-7.1304,0.04,48.4,10,0.18,0.09
14/01/2016,19-38-3,-34.86526,-7.1304,0.04,48.4,10,0.17,0.08
14/01/2016,19-38-3,-34.86526,-7.1304,0.04,48.4,10,0.18,0.08
14/01/2016,19-38-3,-34.86526,-7.1304,0.04,48.4,10,0.19,0.1
14/01/2016,19-38-3,-34.86526,-7.1304,0.04,48.4,10,0.18,0.07
14/01/2016,19-38-3,-34.86526,-7.1304,0.04,48.4,10,0.18,0.07
14/01/2016,19-38-3,-34.86526,-7.1304,0.04,48.4,10,0.18,0.09
14/01/2016,19-38-3,-34.86526,-7.1304,0.04,48.4,10,0.18,0.08
14/01/2016,19-38-3,-34.86526,-7.1304,0.04,48.4,10,0.18,0.08
14/01/2016,19-38-3,-34.86526,-7.1304,0.04,48.4,10,0.16,0.09
14/01/2016,19-38-3,-34.86526,-7.1304,0.04,48.4,10,0.18,0.09
14/01/2016,19-38-3,-34.86526,-7.1304,0.04,48.4,10,0.18,0.08
14/01/2016,19-38-6,-34.86526,-7.1304,0.04,48.4,10,0.18,0.08
14/01/2016,19-38-6,-34.86526,-7.1304,0.04,48.4,10,0.18,0.08
14/01/2016,19-38-6,-34.86526,-7.1304,0.04,48.2,10,0.18,0.08
14/01/2016,19-38-6,-34.86526,-7.1304,0.04,48.2,10,0.19,0.09
14/01/2016,19-38-7,-34.86526,-7.1304,0.04,48.2,10,0.18,0.07
14/01/2016,19-38-7,-34.86526,-7.1304,0.04,48.2,10,0.17,0.09
14/01/2016,19-38-7,-34.86526,-7.1304,0.3,48.2,10,0.18,0.08
14/01/2016,19-38-7,-34.86526,-7.1304,0.3,48.2,10,0.18,0.08
14/01/2016,19-38-7,-34.86526,-7.1304,0.06,48.2,10,0.17,0.08
14/01/2016,19-38-7,-34.86526,-7.1304,0.06,48.2,10,0.18,0.07
14/01/2016,19-38-7,-34.86526,-7.1304,0.06,48.2,10,0.18,0.07
14/01/2016,19-38-7,-34.86526,-7.1304,0.06,48.2,10,0.17,0.08
14/01/2016,19-38-8,-34.86526,-7.1304,0.06,48.1,10,0.2,0.09
14/01/2016,19-38-8,-34.86526,-7.1304,0.06,48.1,10,0.19,0.09
14/01/2016,19-38-8,-34.86526,-7.1304,0.06,48.1,10,0.19,0.09
14/01/2016,19-38-8,-34.86526,-7.1304,0.06,48.1,10,0.18,0.09
14/01/2016,19-38-8,-34.86526,-7.1304,0.06,48.1,10,0.18,0.07
14/01/2016,19-38-8,-34.86526,-7.1304,0.06,48.1,10,0.18,0.08
14/01/2016,19-38-8,-34.86526,-7.1304,0.06,48.1,10,0.18,0.09
14/01/2016,19-38-8,-34.86526,-7.1304,0.06,48.1,10,0.19,0.08
14/01/2016,19-38-9,-34.86526,-7.1304,0.15,48.1,10,0.18,0.08
14/01/2016,19-38-9,-34.86526,-7.1304,0.15,48.1,10,0.17,0.09
14/01/2016,19-38-9,-34.86526,-7.1304,0.24,48.1,10,0.18,0.06
14/01/2016,19-38-9,-34.86526,-7.1304,0.24,48.1,10,0.17,0.07
14/01/2016,19-38-10,-34.86526,-7.1304,0.19,48.1,10,0.17,0.07
14/01/2016,19-38-10,-34.86526,-7.1304,0.19,48.1,10,0.18,0.07
14/01/2016,19-38-10,-34.86526,-7.1304,0.06,48.1,10,0.18,0.09
14/01/2016,19-38-10,-34.86526,-7.1304,0.06,48.1,10,0.17,0.07
14/01/2016,19-38-10,-34.86526,-7.1304,0.15,48.1,10,0.18,0.08
14/01/2016,19-38-10,-34.86526,-7.1304,0.15,48.1,10,0.13,0.11
14/01/2016,19-38-10,-34.86526,-7.1304,0.15,48.1,10,0.2,0.08
14/01/2016,19-38-10,-34.86526,-7.1304,0.15,48.1,10,0.18,0.08
14/01/2016,19-38-10,-34.86526,-7.1304,0.15,48.1,10,0.18,0.07
14/01/2016,19-38-10,-34.86526,-7.1304,0.15,48.1,10,0.16,0.07
14/01/2016,19-38-10,-34.86526,-7.1304,0.15,48.1,10,0.18,0.09
14/01/2016,19-38-10,-34.86526,-7.1304,0.15,48.1,10,0.11,0.04
14/01/2016,19-38-10,-34.86526,-7.1304,0.15,48.1,10,0.19,0.11
14/01/2016,19-38-12,-34.86526,-7.1304,0.15,47.9,9,0.16,0.08
14/01/2016,19-38-12,-34.86526,-7.1304,0.15,47.9,9,0.19,0.08
14/01/2016,19-38-12,-34.86526,-7.1304,0.15,47.9,9,0.17,0.09
14/01/2016,19-38-12,-34.86526,-7.1304,0.15,47.9,9,0.19,0.09
14/01/2016,19-38-12,-34.86526,-7.1304,0.15,47.9,9,0.17,0.1
14/01/2016,19-38-12,-34.86526,-7.1304,0.15,47.9,9,0.18,0.09
14/01/2016,19-38-12,-34.86526,-7.1304,0.15,47.9,9,0.18,0.09
14/01/2016,19-38-13,-34.86526,-7.1304,0.07,47.9,9,0.19,0.07
14/01/2016,19-38-13,-34.86526,-7.1304,0.07,47.9,9,0.19,0.08
14/01/2016,19-38-13,-34.86526,-7.1304,0.07,47.9,9,0.18,0.08
14/01/2016,19-38-13,-34.86526,-7.1304,0.07,47.9,9,0.19,0.08
14/01/2016,19-38-13,-34.86526,-7.1304,0.13,47.9,9,0.2,0.11
14/01/2016,19-38-13,-34.86526,-7.1304,0.13,47.9,9,0.18,0.1
14/01/2016,19-38-14,-34.86526,-7.1304,0.09,47.9,9,0.17,0.08
14/01/2016,19-38-14,-34.86526,-7.1304,0.09,47.9,9,0.16,0.07
14/01/2016,19-38-14,-34.86526,-7.1304,0.09,47.9,9,0.18,0.09
14/01/2016,19-38-14,-34.86526,-7.1304,0.09,47.9,9,0.18,0.09
14/01/2016,19-38-14,-34.86526,-7.1304,0.09,47.6,10,0.16,0.07
14/01/2016,19-38-14,-34.86526,-7.1304,0.09,47.6,10,0.18,0.08
14/01/2016,19-38-14,-34.86526,-7.1304,0.09,47.6,10,0.18,0.09
14/01/2016,19-38-14,-34.86526,-7.1304,0.09,47.6,10,0.18,0.09
14/01/2016,19-38-15,-34.86526,-7.1304,0.09,47.6,10,0.18,0.09
14/01/2016,19-38-15,-34.86526,-7.1304,0.09,47.6,10,0.17,0.09
14/01/2016,19-38-15,-34.86526,-7.1304,0.11,47.6,10,0.19,0.08
14/01/2016,19-38-15,-34.86526,-7.1304,0.11,47.6,10,0.19,0.1
14/01/2016,19-38-15,-34.86526,-7.1304,0.11,47.6,10,0.17,0.08
14/01/2016,19-38-15,-34.86526,-7.1304,0.11,47.6,10,0.19,0.1
14/01/2016,19-38-15,-34.86526,-7.1304,0.11,47.6,10,0.18,0.07
14/01/2016,19-38-15,-34.86526,-7.1304,0.11,47.6,10,0.18,0.07
14/01/2016,19-38-15,-34.86526,-7.1304,0.11,47.6,10,0.2,0.08
14/01/2016,19-38-15,-34.86526,-7.1304,0.11,47.6,10,0.16,0.07
14/01/2016,19-38-15,-34.86526,-7.1304,0.11,47.6,10,0.18,0.07
14/01/2016,19-38-17,-34.86526,-7.1304,0.09,47.6,10,0.17,0.09
14/01/2016,19-38-17,-34.86526,-7.1304,0.09,47.6,10,0.17,0.09
14/01/2016,19-38-17,-34.86526,-7.1304,0.11,47.6,10,0.16,0.09
14/01/2016,19-38-17,-34.86526,-7.1304,0.11,47.6,10,0.18,0.09
14/01/2016,19-38-17,-34.86526,-7.1304,0.06,47.6,10,0.18,0.09
14/01/2016,19-38-17,-34.86526,-7.1304,0.06,47.6,10,0.18,0.09
14/01/2016,19-38-17,-34.86526,-7.1304,0.06,47.6,10,0.19,0.09
14/01/2016,19-38-17,-34.86526,-7.1304,0.06,47.6,10,0.19,0.07
14/01/2016,19-38-18,-34.86526,-7.1304,0.07,47.6,10,0.17,0.09
14/01/2016,19-38-18,-34.86526,-7.1304,0.07,47.6,10,0.18,0.09
14/01/2016,19-38-18,-34.86526,-7.1304,0.07,47.6,10,0.19,0.08
14/01/2016,19-38-18,-34.86526,-7.1304,0.07,47.6,10,0.17,0.08
14/01/2016,19-38-18,-34.86526,-7.1304,0.07,47.6,10,0.18,0.09
14/01/2016,19-38-18,-34.86526,-7.1304,0.07,47.6,10,0.18,0.09
14/01/2016,19-38-19,-34.86526,-7.1304,0.06,47.6,10,0.18,0.08
14/01/2016,19-38-19,-34.86526,-7.1304,0.06,47.6,10,0.17,0.09
14/01/2016,19-38-19,-34.86526,-7.1304,0.09,47.6,10,0.19,0.09
14/01/2016,19-38-19,-34.86526,-7.1304,0.09,47.6,10,0.18,0.1
14/01/2016,19-38-19,-34.86526,-7.1304,0.09,47.6,10,0.19,0.08
14/01/2016,19-38-19,-34.86526,-7.1304,0.09,47.6,10,0.18,0.1
14/01/2016,19-38-20,-34.86526,-7.1304,0.15,47.6,10,0.18,0.09
14/01/2016,19-38-20,-34.86526,-7.1304,0.15,47.6,10,0.18,0.06
14/01/2016,19-38-20,-34.86526,-7.1304,0.07,47.6,10,0.15,0.07
14/01/2016,19-38-20,-34.86526,-7.1304,0.07,47.6,10,0.16,0.07
14/01/2016,19-38-20,-34.86526,-7.1304,0.19,47.6,10,0.18,0.06
14/01/2016,19-38-20,-34.86526,-7.1304,0.19,47.6,10,0.23,0.13
14/01/2016,19-38-20,-34.86526,-7.1304,0.07,47.6,10,0.26,0.05
14/01/2016,19-38-20,-34.86526,-7.1304,0.07,47.6,10,0.23,0.05
14/01/2016,19-38-20,-34.86526,-7.1304,0.07,47.6,10,0.17,0.03
14/01/2016,19-38-20,-34.86526,-7.1304,0.07,47.6,10,0.2,0
14/01/2016,19-38-20,-34.86526,-7.1304,0.07,47.6,10,0.21,0.11
14/01/2016,19-38-20,-34.86526,-7.1304,0.07,47.6,10,0.26,0.1
14/01/2016,19-38-21,-34.86526,-7.1304,0.2,47.6,10,0.23,0.08
14/01/2016,19-38-21,-34.86526,-7.1304,0.2,47.6,10,0.22,0.08
14/01/2016,19-38-22,-34.86526,-7.1304,0.3,47.6,10,0.24,0.05
14/01/2016,19-38-22,-34.86526,-7.1304,0.3,47.6,10,0.24,0.04
14/01/2016,19-38-22,-34.86526,-7.1304,0.3,47.6,10,0.26,0.04
14/01/2016,19-38-22,-34.86526,-7.1304,0.3,47.6,10,0.24,0.11
14/01/2016,19-38-22,-34.86526,-7.1304,0.3,47.6,10,0.23,0.07
14/01/2016,19-38-22,-34.86526,-7.1304,0.3,47.6,10,0.13,0.23
14/01/2016,19-38-22,-34.86526,-7.1304,0.3,47.6,10,0.25,0.04
14/01/2016,19-38-22,-34.86526,-7.1304,0.3,47.6,10,0.25,0.02
14/01/2016,19-38-22,-34.86526,-7.1304,0.3,47.6,10,0.23,0.23
14/01/2016,19-38-22,-34.86526,-7.1304,0.3,47.6,10,0.08,-0.05
14/01/2016,19-38-23,-34.86527,-7.13041,2.06,47.6,10,0.08,0.02
14/01/2016,19-38-23,-34.86527,-7.13041,2.06,47.6,10,0.17,0.18
14/01/2016,19-38-23,-34.86527,-7.13041,2.06,47.6,10,0.29,0.12
14/01/2016,19-38-24,-34.86527,-7.13041,2.06,48.1,10,0.25,0.03
14/01/2016,19-38-24,-34.86527,-7.13041,2.06,48.1,10,0.2,0.05
14/01/2016,19-38-24,-34.86527,-7.13041,2.06,48.2,10,0.21,0.11
14/01/2016,19-38-24,-34.86527,-7.13041,2.06,48.2,10,0.24,0.15
14/01/2016,19-38-24,-34.86527,-7.13041,2.06,48.2,10,0.22,0.05
14/01/2016,19-38-24,-34.86527,-7.13041,2.06,48.2,10,0.22,0.07
14/01/2016,19-38-24,-34.86527,-7.13041,2.06,48.2,10,0.23,0.07
14/01/2016,19-38-24,-34.86527,-7.13041,2.06,48.2,10,0.29,0.04
14/01/2016,19-38-24,-34.86527,-7.13041,2.06,48.2,10,0.3,0.02
14/01/2016,19-38-25,-34.86528,-7.13042,2.33,48.2,10,0.26,0.04
14/01/2016,19-38-25,-34.86528,-7.13042,2.33,48.2,10,0.27,0.08
14/01/2016,19-38-25,-34.86528,-7.13042,2.33,48.2,10,0.26,0.09
14/01/2016,19-38-25,-34.86528,-7.13042,2.33,48.2,10,0.19,0.2
14/01/2016,19-38-25,-34.86528,-7.13042,2.33,48.2,10,0.13,0.11
14/01/2016,19-38-25,-34.86528,-7.13042,2.33,48.2,10,0.13,0.05
14/01/2016,19-38-25,-34.86528,-7.13042,2.33,48.2,10,0.25,0.04
14/01/2016,19-38-25,-34.86528,-7.13042,2.33,48.2,10,0.4,0.11
14/01/2016,19-38-26,-34.86528,-7.13042,2.33,47.9,10,0.22,0.11
14/01/2016,19-38-26,-34.86528,-7.13042,2.33,47.9,10,0.21,0.07
14/01/2016,19-38-26,-34.86528,-7.13042,2.33,47.9,10,0.24,0.05
14/01/2016,19-38-26,-34.86528,-7.13042,2.33,47.9,10,0.32,0.03
14/01/2016,19-38-26,-34.86528,-7.13042,2.33,47.9,10,0.41,-0.01
14/01/2016,19-38-26,-34.86528,-7.13042,2.33,47.9,10,0.32,0.05
14/01/2016,19-38-26,-34.86528,-7.13042,2.33,47.9,10,0.28,0.01
14/01/2016,19-38-26,-34.86528,-7.13042,2.33,47.9,10,0.3,0.02
14/01/2016,19-38-26,-34.86528,-7.13042,2.33,47.9,10,0.26,0.04
14/01/2016,19-38-26,-34.86528,-7.13042,2.33,47.9,10,0.38,-0.03
14/01/2016,19-38-28,-34.86528,-7.13042,0.57,47.9,10,0.49,0.07
14/01/2016,19-38-28,-34.86528,-7.13042,0.57,47.9,10,0.31,0.03
14/01/2016,19-38-28,-34.86528,-7.13042,0.57,48,8,0.23,0.13
14/01/2016,19-38-28,-34.86528,-7.13042,0.57,48,8,0.23,0.03
14/01/2016,19-38-28,-34.86528,-7.13042,0.57,48.1,8,0.26,-0.01
14/01/2016,19-38-28,-34.86528,-7.13042,0.57,48.1,8,0.2,0.1
14/01/2016,19-38-28,-34.86528,-7.13042,0.57,48.1,8,0.18,0.16
14/01/2016,19-38-28,-34.86528,-7.13042,0.57,48.1,8,0.12,0.18
14/01/2016,19-38-28,-34.86528,-7.13042,0.57,48.1,8,0.14,0.15
14/01/2016,19-38-28,-34.86528,-7.13042,0.57,48.1,8,0.2,-0.02
14/01/2016,19-38-29,-34.86528,-7.13042,3.28,48.1,8,0.2,0.03
14/01/2016,19-38-29,-34.86528,-7.13042,3.28,48.1,8,0.2,0.03
14/01/2016,19-38-30,-34.86528,-7.13043,2.65,48.1,8,0.26,0.02
14/01/2016,19-38-30,-34.86528,-7.13043,2.65,48.1,8,0.37,0.03
14/01/2016,19-38-30,-34.86528,-7.13043,1.98,48.1,8,0.26,-0.06
14/01/2016,19-38-30,-34.86528,-7.13043,1.98,48.1,8,0.27,-0.04
14/01/2016,19-38-30,-34.86528,-7.13043,0.72,48.1,8,0.21,-0.05
14/01/2016,19-38-30,-34.86528,-7.13043,0.72,48.1,8,0.18,-0.05
14/01/2016,19-38-30,-34.86528,-7.13043,0.54,48.1,8,0.14,0.01
14/01/2016,19-38-30,-34.86528,-7.13043,0.54,48.1,8,0.2,-0.06
14/01/2016,19-38-30,-34.86528,-7.13043,0.54,48.1,8,0.16,-0.15
14/01/2016,19-38-30,-34.86528,-7.13043,0.54,48.1,8,0.21,-0.08
14/01/2016,19-38-30,-34.86528,-7.13043,0.54,48.1,8,0.07,-0.14
14/01/2016,19-38-30,-34.86528,-7.13043,0.54,48.1,8,0.13,-0.16
14/01/2016,19-38-31,-34.86528,-7.13043,1.33,48.1,8,0.13,-0.05
14/01/2016,19-38-31,-34.86528,-7.13043,1.33,48.1,8,-0.01,-0.15
14/01/2016,19-38-31,-34.86528,-7.13043,1.33,48.1,8,0.03,-0.07
14/01/2016,19-38-31,-34.86528,-7.13043,1.33,48.1,8,0.11,0.04
14/01/2016,19-38-31,-34.86528,-7.13043,1.33,48.1,8,0.02,-0.04
14/01/2016,19-38-32,-34.86528,-7.13043,2.5,48.1,8,0.04,0.03
14/01/2016,19-38-32,-34.86528,-7.13043,2.5,48.1,8,0.37,-0.34
14/01/2016,19-38-32,-34.86528,-7.13043,2.5,48.1,8,0.07,-0.21
14/01/2016,19-38-32,-34.86528,-7.13043,2.5,48.1,8,0.29,0.03
14/01/2016,19-38-32,-34.86528,-7.13043,2.5,48.1,8,0.25,-0.08
14/01/2016,19-38-32,-34.86528,-7.13043,2.5,48.1,8,0.14,0.07
14/01/2016,19-38-33,-34.86526,-7.13044,7.93,48.1,8,0.18,0.16
14/01/2016,19-38-33,-34.86526,-7.13044,7.93,48.1,8,-0.03,0.1
14/01/2016,19-38-33,-34.86526,-7.13044,8.93,48.1,8,0.31,-0.07
14/01/2016,19-38-33,-34.86526,-7.13044,8.93,48.1,8,0.27,0.06
14/01/2016,19-38-33,-34.86526,-7.13044,8.93,48.1,8,0.28,0.16
14/01/2016,19-38-34,-34.86524,-7.13045,8.93,44.3,10,0.29,0.12
14/01/2016,19-38-34,-34.86524,-7.13045,8.93,44.3,10,0.14,0.07
14/01/2016,19-38-34,-34.86524,-7.13045,8.93,44.3,10,-0.04,0.08
14/01/2016,19-38-34,-34.86524,-7.13045,8.93,44.3,10,-0.09,-0.07
14/01/2016,19-38-34,-34.86524,-7.13045,8.93,44.3,10,0.1,0.01
14/01/2016,19-38-34,-34.86524,-7.13045,8.93,44.3,10,0.05,-0.08
14/01/2016,19-38-34,-34.86524,-7.13045,8.93,44.3,10,0.07,0.01
14/01/2016,19-38-34,-34.86524,-7.13045,8.93,44.3,10,0.13,0.13
14/01/2016,19-38-34,-34.86524,-7.13045,8.93,44.3,10,0.06,0.15
14/01/2016,19-38-34,-34.86524,-7.13045,8.93,44.3,10,0.11,0.04
14/01/2016,19-38-35,-34.86517,-7.13049,20.11,44.3,10,-0.03,0.21
14/01/2016,19-38-35,-34.86517,-7.13049,20.11,44.3,10,0.2,0.11
14/01/2016,19-38-36,-34.86516,-7.1305,22.45,44.3,10,-0.13,0.08
14/01/2016,19-38-36,-34.86516,-7.1305,22.45,44.3,10,0,0.12
14/01/2016,19-38-36,-34.86516,-7.1305,22.45,44.3,10,0.13,0.16
14/01/2016,19-38-36,-34.86516,-7.1305,22.45,44.3,10,0.04,0.08
14/01/2016,19-38-36,-34.86512,-7.13051,26.5,44.3,10,0.21,-0.33
14/01/2016,19-38-36,-34.86512,-7.13051,26.5,44.3,10,-0.02,-0.02
14/01/2016,19-38-37,-34.8651,-7.13052,28.54,44.3,10,-0.06,-0.17
14/01/2016,19-38-37,-34.8651,-7.13052,28.54,44.3,10,0,-0.2
14/01/2016,19-38-37,-34.86508,-7.13053,30.76,44.3,10,0.17,0.14
14/01/2016,19-38-37,-34.86508,-7.13053,30.76,44.3,10,0.05,0.08
14/01/2016,19-38-37,-34.86508,-7.13053,30.76,44.3,10,0.28,0.13
14/01/2016,19-38-37,-34.86505,-7.13055,30.76,44.1,10,0.16,-0.05
14/01/2016,19-38-37,-34.86505,-7.13055,30.76,44.1,10,0.18,0.02
14/01/2016,19-38-37,-34.86505,-7.13055,30.76,44.1,10,0.26,0.04
14/01/2016,19-38-37,-34.86505,-7.13055,30.76,44.1,10,0.63,0
14/01/2016,19-38-37,-34.86505,-7.13055,30.76,44.1,10,0.29,-0.01
14/01/2016,19-38-37,-34.86505,-7.13055,30.76,44.1,10,0.1,-0.11
14/01/2016,19-38-37,-34.86505,-7.13055,30.76,44.1,10,0.19,0.13
14/01/2016,19-38-38,-34.86494,-7.13059,30.76,43.4,9,0.07,-0.16
14/01/2016,19-38-38,-34.86494,-7.13059,30.76,43.4,9,0.15,0.04
14/01/2016,19-38-38,-34.86494,-7.13059,30.76,43.4,9,0.14,-0.2
14/01/2016,19-38-38,-34.86494,-7.13059,30.76,43.4,9,0.22,0
14/01/2016,19-38-39,-34.86489,-7.13062,30.76,43.3,10,0.07,-0.1
14/01/2016,19-38-39,-34.86489,-7.13062,30.76,43.3,10,0.12,0.2
14/01/2016,19-38-39,-34.86489,-7.13062,30.76,43.3,10,-0.03,-0.02
14/01/2016,19-38-39,-34.86489,-7.13062,30.76,43.3,10,0.18,-0.04
14/01/2016,19-38-40,-34.86483,-7.13064,30.76,43.2,10,0.12,0.1
14/01/2016,19-38-40,-34.86483,-7.13064,30.76,43.2,10,0.2,0.06
14/01/2016,19-38-40,-34.86483,-7.13064,30.76,43.2,10,0.21,-0.19
14/01/2016,19-38-40,-34.86478,-7.13067,45.04,43.2,10,0.27,-0.2
14/01/2016,19-38-40,-34.86478,-7.13067,45.04,43.2,10,0.14,0.19
14/01/2016,19-38-40,-34.86475,-7.13068,45.43,43.2,10,0.26,0.21
14/01/2016,19-38-40,-34.86475,-7.13068,45.43,43.2,10,0.29,-0.11
14/01/2016,19-38-40,-34.86475,-7.13068,45.43,43.2,10,0.13,0
14/01/2016,19-38-40,-34.86475,-7.13068,45.43,43.2,10,0.23,0.02
14/01/2016,19-38-41,-34.86468,-7.13072,46.63,43.2,10,0.27,0.04
14/01/2016,19-38-41,-34.86468,-7.13072,46.63,43.2,10,0.2,-0.01
14/01/2016,19-38-41,-34.86465,-7.13073,47.04,43.2,10,0.24,0.24
14/01/2016,19-38-41,-34.86465,-7.13073,47.04,43.2,10,0.27,-0.05
14/01/2016,19-38-42,-34.86462,-7.13075,47.58,43.2,10,0.26,-0.14
14/01/2016,19-38-42,-34.86462,-7.13075,47.58,43.2,10,0.32,-0.23
14/01/2016,19-38-42,-34.86459,-7.13076,46.78,43.2,10,0.21,0.11
14/01/2016,19-38-42,-34.86459,-7.13076,46.78,43.2,10,0.5,-0.18
14/01/2016,19-38-42,-34.86459,-7.13076,46.78,43.2,10,0.2,0.09
14/01/2016,19-38-42,-34.86459,-7.13076,46.78,43.2,10,0.21,-0.12
14/01/2016,19-38-42,-34.86452,-7.13079,46.78,44,9,0.22,0.01
14/01/2016,19-38-42,-34.86452,-7.13079,46.78,44,9,0.37,-0.13
14/01/2016,19-38-42,-34.86452,-7.13079,46.78,44,9,0.23,-0.16
14/01/2016,19-38-42,-34.86452,-7.13079,46.78,44,9,0.22,-0.18
14/01/2016,19-38-42,-34.86452,-7.13079,46.78,44,9,0.21,-0.25
14/01/2016,19-38-43,-34.86444,-7.13083,45.3,44,9,0.18,0.02
14/01/2016,19-38-43,-34.86444,-7.13083,45.3,44,9,0.19,-0.07
14/01/2016,19-38-44,-34.86441,-7.13085,45.52,44,9,0.21,-0.01
14/01/2016,19-38-44,-34.86441,-7.13085,45.52,44,9,0.2,-0.02
14/01/2016,19-38-44,-34.86438,-7.13086,45.45,44,9,0.27,0.02
14/01/2016,19-38-44,-34.86438,-7.13086,45.45,44,9,0.16,0.2
14/01/2016,19-38-44,-34.86435,-7.13088,45.36,44,9,0.19,0.08
14/01/2016,19-38-44,-34.86435,-7.13088,45.36,44,9,0.37,-0.06
14/01/2016,19-38-44,-34.86435,-7.13088,45.36,44,9,0.23,0.13
14/01/2016,19-38-45,-34.86431,-7.1309,45.36,43.9,9,0.23,0.02
14/01/2016,19-38-45,-34.86431,-7.1309,45.36,43.9,9,0.21,0.3
14/01/2016,19-38-45,-34.86431,-7.1309,45.36,43.9,9,0.14,-0.11
14/01/2016,19-38-45,-34.86426,-7.13093,45.87,43.9,9,0.32,0.06
14/01/2016,19-38-45,-34.86426,-7.13093,45.87,43.9,9,0.24,0.14
14/01/2016,19-38-45,-34.86426,-7.13093,45.87,43.9,9,0.3,0.06
14/01/2016,19-38-45,-34.86422,-7.13095,45.87,43.7,9,0.29,0.05
14/01/2016,19-38-45,-34.86422,-7.13095,45.87,43.7,9,0.31,-0.04
14/01/2016,19-38-45,-34.86422,-7.13095,45.87,43.7,9,0.3,-0.09
14/01/2016,19-38-46,-34.86417,-7.13098,46,43.7,9,0.34,-0.01
14/01/2016,19-38-46,-34.86417,-7.13098,46,43.7,9,0.41,0.05
14/01/2016,19-38-46,-34.86414,-7.131,45.87,43.7,9,0.36,-0.07
14/01/2016,19-38-46,-34.86414,-7.131,45.87,43.7,9,0.39,0.03
14/01/2016,19-38-46,-34.86414,-7.131,45.87,43.7,9,0.39,0.04
