DiaMesAno,HoraMinutosSegundos,Longitude,Latitude,Velocidade,Altitude,Satelites,GyroX,GyroY,GyroZ,AccX,AccY
2015-11-7,17-26-1,-34.84537,-7.13613,56.52,52.00,7,-117.58,43.52,-296.78,0.94,0.88
2015-11-7,17-26-1,-34.84537,-7.13613,56.52,52.00,7,3.77,73.11,-296.79,0.71,-0.01
2015-11-7,17-26-1,-34.84537,-7.13613,56.52,52.00,7,-116.19,28.50,-296.79,0.58,0.96
2015-11-7,17-26-1,-34.84537,-7.13613,56.52,52.00,7,-27.36,52.03,-296.79,0.68,0.24
2015-11-7,17-26-1,-34.84537,-7.13613,56.52,52.00,7,-66.47,37.53,-296.84,0.36,0.43
2015-11-7,17-26-1,-34.84537,-7.13613,56.52,52.00,7,-96.53,35.78,-296.84,0.59,0.81
2015-11-7,17-26-1,-34.84534,-7.13622,68.6,52.00,7,-137.65,39.21,-296.84,0.81,0.67
2015-11-7,17-26-1,-34.84534,-7.13622,68.6,52.00,7,-12.87,61.63,-296.85,1.29,0.15
2015-11-7,17-26-2,-34.84534,-7.13623,68.6,51.80,7,153.32,85.55,-296.85,1.3,-0.05
2015-11-7,17-26-2,-34.84534,-7.13623,68.6,51.80,7,-150.60,76.94,-296.85,0.79,0.09
2015-11-7,17-26-2,-34.84534,-7.13623,68.6,51.80,7,174.09,12.01,-296.73,0.22,-0.11
2015-11-7,17-26-2,-34.84534,-7.13623,68.6,51.80,7,-169.37,-5.16,-296.63,-0.14,0.28
2015-11-7,17-26-2,-34.84534,-7.13623,68.6,51.80,7,-176.54,39.23,-296.63,0.71,0.05
2015-11-7,17-26-2,-34.84534,-7.13623,68.6,51.80,7,90.44,64.61,-296.63,1.34,-0.64
2015-11-7,17-26-2,-34.84534,-7.13623,68.6,51.80,7,-145.84,31.36,-296.44,0.71,0.65
2015-11-7,17-26-2,-34.84534,-7.13623,68.6,51.80,7,170.14,4.19,-296.29,0.11,-0.25
2015-11-7,17-26-2,-34.84534,-7.13623,68.6,51.80,7,141.40,7.83,-296.29,0.25,-1.15
2015-11-7,17-26-2,-34.84534,-7.13623,68.6,51.80,7,103.82,13.65,-296.08,0.38,-1.52
2015-11-7,17-26-2,-34.84529,-7.13637,71.95,51.80,7,115.57,-4.43,-295.84,-0.14,-1.64
2015-11-7,17-26-2,-34.84529,-7.13637,71.95,51.80,7,149.97,16.31,-295.90,0.19,-0.32
2015-11-7,17-26-2,-34.84529,-7.13637,71.95,51.80,7,137.93,57.67,-295.84,0.66,-0.28
2015-11-7,17-26-2,-34.84529,-7.13637,71.95,51.80,7,155.57,13.12,-295.84,0.27,-0.48
2015-11-7,17-26-3,-34.84528,-7.13642,68.91,51.80,7,-167.85,44.60,-295.84,1.02,0.22
2015-11-7,17-26-3,-34.84528,-7.13642,68.91,51.80,7,-146.41,43.16,-295.84,0.62,0.36
2015-11-7,17-26-3,-34.84528,-7.13642,68.91,51.80,7,163.41,10.06,-295.73,0.14,-0.22
2015-11-7,17-26-3,-34.84528,-7.13642,68.91,51.80,7,132.70,19.36,-295.68,0.54,-1.14
2015-11-7,17-26-3,-34.84526,-7.13647,65.6,51.80,7,54.64,49.72,-295.68,1.06,-0.73
2015-11-7,17-26-3,-34.84526,-7.13647,65.6,51.80,7,38.81,83.56,-295.60,0.77,-0.05
2015-11-7,17-26-3,-34.84525,-7.13648,65.6,50.90,7,-154.00,27.35,-295.53,0.44,0.37
2015-11-7,17-26-3,-34.84525,-7.13648,65.6,50.90,7,-162.20,25.39,-295.53,0.53,0.34
2015-11-7,17-26-3,-34.84525,-7.13648,65.6,50.90,7,169.31,45.85,-295.53,1.1,-0.2
2015-11-7,17-26-3,-34.84525,-7.13648,65.6,50.90,7,161.67,39.94,-295.43,0.66,-0.25
2015-11-7,17-26-3,-34.84525,-7.13648,65.6,50.90,7,162.06,35.11,-295.43,0.66,-0.29
2015-11-7,17-26-3,-34.84525,-7.13648,65.6,50.90,7,168.06,18.89,-295.43,0.32,-0.19
2015-11-7,17-26-4,-34.84523,-7.13655,58.62,50.90,7,178.05,29.30,-295.43,0.58,-0.04
2015-11-7,17-26-4,-34.84523,-7.13655,58.62,50.90,7,124.42,61.10,-295.44,0.96,-0.44
2015-11-7,17-26-4,-34.84523,-7.13655,58.62,50.90,7,121.20,65.25,-295.44,0.83,-0.33
2015-11-7,17-26-4,-34.84523,-7.13655,58.62,50.90,7,104.29,60.46,-295.44,0.84,-0.46
2015-11-7,17-26-4,-34.84522,-7.13660,57.36,50.90,7,155.25,41.29,-295.44,0.63,-0.3
2015-11-7,17-26-4,-34.84522,-7.13660,57.36,50.90,7,156.78,49.35,-295.45,0.66,-0.22
2015-11-7,17-26-5,-34.84520,-7.13669,57.36,51.30,7,-170.43,13.85,-296.26,0.31,0.21
2015-11-7,17-26-5,-34.84520,-7.13669,57.36,51.30,7,-167.85,8.57,-296.33,0.13,0.18
2015-11-7,17-26-5,-34.84520,-7.13669,57.36,51.30,7,-177.26,0.04,-296.33,0,0.07
2015-11-7,17-26-5,-34.84520,-7.13669,57.36,51.30,7,-148.21,0.03,-296.47,0,0.63
2015-11-7,17-26-5,-34.84520,-7.13672,57.36,50.90,7,-128.49,30.56,-296.71,0.61,0.81
2015-11-7,17-26-5,-34.84520,-7.13672,57.36,50.90,7,-142.39,5.05,-296.92,0.14,0.98
2015-11-7,17-26-5,-34.84520,-7.13672,57.36,50.90,7,-141.49,15.17,-297.47,0.45,1.04
2015-11-7,17-26-5,-34.84520,-7.13672,57.36,50.90,7,-130.23,7.28,-297.93,0.19,1.16
2015-11-7,17-26-5,-34.84520,-7.13672,57.36,50.90,7,-139.47,0.48,-298.33,0.01,0.84
2015-11-7,17-26-5,-34.84520,-7.13672,57.36,50.90,7,-114.47,32.29,-298.71,0.46,0.66
2015-11-7,17-26-5,-34.84519,-7.13677,36.5,50.90,7,-141.25,6.76,-299.28,0.15,0.81
2015-11-7,17-26-5,-34.84519,-7.13677,36.5,50.90,7,-155.56,-9.57,-299.67,-0.13,0.31
2015-11-7,17-26-5,-34.84519,-7.13677,36.5,50.90,7,-143.40,6.42,-300.19,0.13,0.68
2015-11-7,17-26-6,-34.84519,-7.13678,36.5,51.10,7,-167.84,17.00,-300.62,0.28,0.19
2015-11-7,17-26-6,-34.84519,-7.13678,36.5,51.10,7,-147.60,20.85,-301.01,0.21,0.3
2015-11-7,17-26-6,-34.84519,-7.13678,36.5,51.10,7,-143.28,10.04,-301.62,0.19,0.64
2015-11-7,17-26-6,-34.84519,-7.13678,36.5,51.10,7,-136.92,12.19,-302.34,0.37,1.16
2015-11-7,17-26-6,-34.84519,-7.13678,36.5,51.10,7,-125.72,16.85,-302.86,0.44,1.18
2015-11-7,17-26-6,-34.84519,-7.13678,36.5,51.10,7,-154.41,-0.82,-303.49,-0.02,0.5
2015-11-7,17-26-6,-34.84519,-7.13678,36.5,51.10,7,-162.73,4.68,-304.09,0.13,0.46
2015-11-7,17-26-6,-34.84519,-7.13678,36.5,51.10,7,-64.44,1.95,-304.50,0.02,0.64
2015-11-7,17-26-6,-34.84519,-7.13678,36.5,51.10,7,-136.29,2.64,-304.85,0.05,0.77
2015-11-7,17-26-6,-34.84519,-7.13678,36.5,51.10,7,-124.05,28.36,-305.09,0.43,0.66
2015-11-7,17-26-6,-34.84517,-7.13684,29.41,51.10,7,-161.34,3.43,-305.26,0.04,0.21
2015-11-7,17-26-6,-34.84517,-7.13684,29.41,51.10,7,-151.73,-30.58,-305.32,-0.58,0.46
2015-11-7,17-26-6,-34.84517,-7.13684,29.41,51.10,7,-157.94,-27.72,-305.38,-0.43,0.31
2015-11-7,17-26-6,-34.84517,-7.13684,29.41,51.10,7,167.85,-21.78,-305.55,-0.14,-0.08
2015-11-7,17-26-6,-34.84517,-7.13684,29.41,51.10,7,-161.30,4.89,-305.83,0.03,0.11
2015-11-7,17-26-7,-34.84515,-7.13686,26.34,51.10,7,-148.04,-6.65,-306.12,-0.07,0.32
2015-11-7,17-26-7,-34.84515,-7.13686,26.34,51.10,7,-171.04,9.52,-306.29,0.12,0.11
2015-11-7,17-26-7,-34.84515,-7.13686,26.34,51.10,7,-165.53,7.91,-306.57,0.14,0.25
2015-11-7,17-26-7,-34.84514,-7.13687,26.34,49.60,7,-173.42,-6.55,-306.87,-0.14,0.14
2015-11-7,17-26-7,-34.84514,-7.13687,26.34,49.60,7,-155.26,7.30,-307.12,0.09,0.31
2015-11-7,17-26-7,-34.84514,-7.13687,26.34,49.60,7,-167.94,3.24,-307.49,0.07,0.28
2015-11-7,17-26-7,-34.84514,-7.13687,26.34,49.60,7,-140.76,-12.57,-307.95,-0.2,0.58
2015-11-7,17-26-7,-34.84514,-7.13687,26.34,49.60,7,-145.63,13.59,-308.36,0.34,0.8
2015-11-7,17-26-7,-34.84511,-7.13688,24.56,49.60,7,-118.55,21.47,-308.82,0.49,1.09
2015-11-7,17-26-7,-34.84511,-7.13688,24.56,49.60,7,-142.78,15.90,-309.14,0.34,0.71
2015-11-7,17-26-7,-34.84511,-7.13688,24.56,49.60,7,-175.16,40.04,-309.61,0.52,0.05
2015-11-7,17-26-7,-34.84511,-7.13688,24.56,49.60,7,-172.22,17.52,-310.15,0.4,0.17
2015-11-7,17-26-7,-34.84511,-7.13688,24.56,49.60,7,-167.82,-13.30,-310.75,-0.12,0.11
2015-11-7,17-26-7,-34.84511,-7.13688,24.56,49.60,7,-122.90,-24.33,-311.32,-0.43,0.81
2015-11-7,17-26-7,-34.84511,-7.13688,24.56,49.60,7,-124.86,-25.19,-311.82,-0.52,0.91
2015-11-7,17-26-7,-34.84511,-7.13688,24.56,49.60,7,-150.61,-8.51,-312.32,-0.17,0.55
2015-11-7,17-26-7,-34.84511,-7.13688,24.56,49.60,7,-140.70,-4.08,-312.63,-0.06,0.5
2015-11-7,17-26-8,-34.84507,-7.13687,24.85,49.60,7,-139.66,3.02,-313.07,0.05,0.64
2015-11-7,17-26-8,-34.84507,-7.13687,24.85,49.60,7,-140.19,-9.75,-313.46,-0.21,0.78
2015-11-7,17-26-8,-34.84507,-7.13687,24.85,49.60,7,-106.58,27.13,-314.03,0.25,0.48
2015-11-7,17-26-8,-34.84507,-7.13687,24.85,49.60,7,-168.51,-16.75,-314.52,-0.2,0.13
2015-11-7,17-26-8,-34.84507,-7.13687,24.85,49.60,7,174.69,-20.40,-314.99,-0.22,-0.05
2015-11-7,17-26-8,-34.84507,-7.13687,24.85,49.60,7,169.10,-12.54,-315.31,-0.28,-0.24
2015-11-7,17-26-8,-34.84507,-7.13687,24.85,49.60,7,-178.56,-6.37,-315.53,-0.12,0.03
2015-11-7,17-26-8,-34.84507,-7.13687,24.85,49.60,7,-177.87,-24.64,-315.70,-0.24,0.02
2015-11-7,17-26-8,-34.84507,-7.13687,24.85,49.60,7,167.89,-14.63,-315.80,-0.26,-0.21
2015-11-7,17-26-8,-34.84507,-7.13687,24.85,49.60,7,-169.39,5.48,-315.94,0.11,0.21
2015-11-7,17-26-8,-34.84507,-7.13687,24.85,49.60,7,-104.27,11.64,-316.18,0.11,0.5
2015-11-7,17-26-9,-34.84502,-7.13684,30.93,49.60,7,-157.78,-3.48,-316.41,-0.07,0.41
2015-11-7,17-26-9,-34.84502,-7.13684,30.93,49.60,7,-173.43,-25.25,-316.47,-0.63,0.15
2015-11-7,17-26-9,-34.84502,-7.13684,30.93,49.60,7,-168.67,-14.50,-316.54,-0.22,0.17
2015-11-7,17-26-9,-34.84501,-7.13682,31.78,49.60,7,-167.35,-29.43,-316.54,-0.3,0.12
2015-11-7,17-26-9,-34.84501,-7.13682,31.78,49.60,7,179.05,-9.66,-316.57,-0.07,-0.01
2015-11-7,17-26-9,-34.84501,-7.13682,31.78,49.60,7,178.58,-10.21,-316.73,-0.12,-0.02
2015-11-7,17-26-9,-34.84501,-7.13681,31.78,49.40,7,-169.02,-11.58,-316.88,-0.27,0.25
2015-11-7,17-26-9,-34.84501,-7.13681,31.78,49.40,7,-178.09,-1.20,-316.95,-0.03,0.05
2015-11-7,17-26-10,-34.84501,-7.13679,32.69,49.40,7,-179.40,-1.58,-317.09,-0.03,0.01
2015-11-7,17-26-10,-34.84501,-7.13679,32.69,49.40,7,-177.23,-4.37,-317.15,-0.1,0.07
2015-11-7,17-26-10,-34.84501,-7.13679,32.69,49.40,7,-176.14,6.71,-317.29,0.12,0.07
2015-11-7,17-26-10,-34.84501,-7.13679,32.69,49.40,7,-178.00,6.36,-317.45,0.13,0.04
2015-11-7,17-26-10,-34.84501,-7.13679,32.69,49.40,7,-171.01,-0.47,-317.45,-0.01,0.18
2015-11-7,17-26-10,-34.84501,-7.13676,33.43,49.40,7,167.47,-20.34,-317.51,-0.34,-0.2
2015-11-7,17-26-10,-34.84501,-7.13676,33.43,49.40,7,161.86,-12.06,-317.51,-0.31,-0.45
2015-11-7,17-26-10,-34.84501,-7.13676,33.43,49.40,7,175.01,-9.78,-317.51,-0.21,-0.1
2015-11-7,17-26-10,-34.84501,-7.13674,33.43,49.50,7,-174.61,-1.02,-317.53,-0.03,0.15
2015-11-7,17-26-10,-34.84501,-7.13674,33.43,49.50,7,154.79,16.02,-317.60,0.42,-0.62
2015-11-7,17-26-10,-34.84501,-7.13674,33.43,49.50,7,-179.25,18.07,-317.68,0.31,0.01
2015-11-7,17-26-10,-34.84501,-7.13674,33.43,49.50,7,-162.95,80.06,-317.68,0.31,0.02
2015-11-7,17-26-11,-34.84502,-7.13671,33.43,49.40,7,-168.77,-45.61,-317.59,-0.56,0.11
2015-11-7,17-26-11,-34.84502,-7.13671,33.43,49.40,7,167.78,-12.08,-317.59,-0.16,-0.16
2015-11-7,17-26-11,-34.84502,-7.13671,33.43,49.40,7,-152.68,-3.20,-317.60,-0.06,0.48
2015-11-7,17-26-11,-34.84502,-7.13671,33.43,49.40,7,-167.61,3.98,-317.60,0.1,0.3
2015-11-7,17-26-11,-34.84503,-7.13668,33.43,49.60,7,109.58,23.53,-317.64,0.06,-0.14
2015-11-7,17-26-11,-34.84503,-7.13668,33.43,49.60,7,-159.08,12.94,-317.59,0.19,0.3
2015-11-7,17-26-11,-34.84503,-7.13668,33.43,49.60,7,-174.89,-24.19,-317.59,-0.55,0.11
2015-11-7,17-26-11,-34.84503,-7.13666,33.43,49.70,7,157.23,-28.49,-317.59,-0.6,-0.43
2015-11-7,17-26-11,-34.84503,-7.13666,33.43,49.70,7,173.07,-41.32,-317.48,-1.26,-0.17
2015-11-7,17-26-11,-34.84503,-7.13666,33.43,49.70,7,171.19,-22.45,-317.48,-0.7,-0.26
2015-11-7,17-26-11,-34.84503,-7.13666,33.43,49.70,7,162.40,-22.01,-317.48,-0.38,-0.29
2015-11-7,17-26-11,-34.84503,-7.13666,33.43,49.70,7,136.16,-30.47,-317.48,-0.53,-0.63
2015-11-7,17-26-11,-34.84503,-7.13666,33.43,49.70,7,150.75,-23.90,-317.48,-0.65,-0.72
2015-11-7,17-26-12,-34.84505,-7.13661,33.43,50.70,7,163.02,-11.29,-317.48,-0.27,-0.4
2015-11-7,17-26-12,-34.84505,-7.13661,33.43,50.70,7,159.51,-14.44,-317.48,-0.32,-0.43
2015-11-7,17-26-12,-34.84505,-7.13661,33.43,50.70,7,159.71,6.11,-317.36,0.12,-0.39
2015-11-7,17-26-12,-34.84506,-7.13658,33.43,50.40,7,-161.22,7.87,-317.36,0.22,0.5
2015-11-7,17-26-12,-34.84506,-7.13658,33.43,50.40,7,-172.38,18.22,-317.36,0.52,0.21
2015-11-7,17-26-12,-34.84507,-7.13656,52.32,50.40,7,-174.17,25.53,-317.36,0.59,0.13
2015-11-7,17-26-12,-34.84507,-7.13656,52.32,50.40,7,140.47,31.12,-317.36,0.52,-0.55
2015-11-7,17-26-12,-34.84507,-7.13656,52.32,50.40,7,-157.90,5.15,-317.36,0.13,0.52
2015-11-7,17-26-12,-34.84508,-7.13653,54.87,50.40,7,161.35,10.05,-317.36,0.3,-0.54
2015-11-7,17-26-12,-34.84508,-7.13653,54.87,50.40,7,169.59,0.28,-317.36,0.01,-0.32
2015-11-7,17-26-12,-34.84508,-7.13653,54.87,50.40,7,145.48,9.20,-317.36,0.31,-1.09
2015-11-7,17-26-12,-34.84508,-7.13653,54.87,50.40,7,101.09,23.18,-317.48,0.54,-1.24
2015-11-7,17-26-12,-34.84510,-7.13649,57.28,50.40,7,-146.38,54.01,-317.40,0.87,0.35
2015-11-7,17-26-12,-34.84510,-7.13649,57.28,50.40,7,-155.25,57.70,-317.26,1.47,0.39
2015-11-7,17-26-12,-34.84510,-7.13649,57.28,50.40,7,176.07,11.55,-317.16,0.28,-0.09
2015-11-7,17-26-12,-34.84510,-7.13649,57.28,50.40,7,129.75,24.69,-317.05,0.32,-0.53
2015-11-7,17-26-12,-34.84510,-7.13649,57.28,50.40,7,-136.87,4.03,-317.11,0.07,0.7
2015-11-7,17-26-12,-34.84510,-7.13649,57.28,50.40,7,3.15,46.74,-317.11,0.71,-0.04
2015-11-7,17-26-12,-34.84510,-7.13649,57.28,50.40,7,165.14,60.33,-317.16,1.13,-0.16
2015-11-7,17-26-12,-34.84510,-7.13649,57.28,50.40,7,-113.55,73.49,-317.16,1.04,0.28
2015-11-7,17-26-12,-34.84510,-7.13649,57.28,50.40,7,-148.71,33.52,-317.16,0.79,0.62
2015-11-7,17-26-12,-34.84510,-7.13649,57.28,50.40,7,-168.06,39.89,-317.16,0.75,0.19
2015-11-7,17-26-13,-34.84513,-7.13637,57.28,51.60,7,-168.75,31.29,-317.18,0.51,0.16
2015-11-7,17-26-13,-34.84513,-7.13637,57.28,51.60,7,-176.92,15.41,-317.18,0.16,0.03
2015-11-7,17-26-13,-34.84513,-7.13637,57.28,51.60,7,-177.32,21.68,-317.18,0.25,0.03
2015-11-7,17-26-13,-34.84513,-7.13637,57.28,51.60,7,-178.75,22.53,-317.18,0.35,0.02
2015-11-7,17-26-13,-34.84513,-7.13637,57.28,51.60,7,-163.45,3.72,-317.21,0.03,0.12
2015-11-7,17-26-13,-34.84513,-7.13637,57.28,51.60,7,-170.74,42.54,-317.23,0.2,0.03
2015-11-7,17-26-13,-34.84513,-7.13637,57.28,51.60,7,-169.88,2.31,-317.27,0.03,0.15
2015-11-7,17-26-14,-34.84515,-7.13628,59.34,51.60,7,-167.18,-10.01,-317.48,-0.25,0.31
2015-11-7,17-26-14,-34.84515,-7.13628,59.34,51.60,7,-175.56,3.45,-317.61,0.1,0.13
2015-11-7,17-26-14,-34.84515,-7.13628,59.34,51.60,7,-177.86,7.19,-317.64,0.16,0.05
2015-11-7,17-26-14,-34.84515,-7.13628,59.34,51.60,7,174.72,1.58,-317.64,0.04,-0.15
2015-11-7,17-26-14,-34.84516,-7.13624,56.78,51.60,7,-177.24,34.40,-317.64,0.53,0.04
2015-11-7,17-26-14,-34.84516,-7.13624,56.78,51.60,7,-112.60,-39.76,-317.67,-0.37,0.41
2015-11-7,17-26-14,-34.84516,-7.13624,56.78,51.60,7,154.47,-65.00,-317.73,-1.08,-0.22
2015-11-7,17-26-14,-34.84516,-7.13621,54.3,51.60,7,151.31,5.96,-317.82,0.03,-0.12
2015-11-7,17-26-14,-34.84516,-7.13621,54.3,51.60,7,-170.61,-23.60,-317.98,-0.43,0.16
2015-11-7,17-26-14,-34.84516,-7.13620,54.3,53.40,7,-175.53,13.20,-317.98,0.31,0.1
2015-11-7,17-26-14,-34.84516,-7.13620,54.3,53.40,7,-170.50,11.56,-317.98,0.34,0.27
2015-11-7,17-26-14,-34.84516,-7.13620,54.3,53.40,7,-178.21,-3.68,-318.02,-0.11,0.06
2015-11-7,17-26-14,-34.84516,-7.13620,54.3,53.40,7,156.67,-7.91,-318.02,-0.24,-0.69
2015-11-7,17-26-14,-34.84516,-7.13620,54.3,53.40,7,174.06,-1.16,-318.04,-0.03,-0.16
2015-11-7,17-26-15,-34.84517,-7.13615,56,53.40,7,175.48,41.90,-318.04,1.02,-0.09
2015-11-7,17-26-15,-34.84517,-7.13615,56,53.40,7,160.88,20.06,-318.07,0.52,-0.47
2015-11-7,17-26-15,-34.84517,-7.13615,56,53.40,7,172.12,31.23,-318.15,0.39,-0.09
2015-11-7,17-26-15,-34.84517,-7.13615,56,53.40,7,162.31,3.13,-318.15,0.07,-0.36
2015-11-7,17-26-15,-34.84517,-7.13615,56,53.40,7,151.77,1.18,-318.15,0.03,-0.75
2015-11-7,17-26-15,-34.84518,-7.13609,60.1,53.40,7,-169.80,7.60,-318.15,0.2,0.26
2015-11-7,17-26-15,-34.84518,-7.13609,60.1,53.40,7,65.88,36.50,-318.21,0.58,-0.71
2015-11-7,17-26-15,-34.84518,-7.13609,60.1,53.40,7,170.98,3.35,-318.48,0.05,-0.13
2015-11-7,17-26-15,-34.84518,-7.13609,60.1,53.40,7,162.75,53.23,-318.71,1.06,-0.24
2015-11-7,17-26-16,-34.84519,-7.13604,60.1,53.80,7,-163.44,36.30,-318.68,0.84,0.32
2015-11-7,17-26-16,-34.84519,-7.13604,60.1,53.80,7,-168.59,17.02,-318.68,0.47,0.3
2015-11-7,17-26-16,-34.84519,-7.13604,60.1,53.80,7,-169.18,34.56,-318.68,0.8,0.22
2015-11-7,17-26-16,-34.84519,-7.13604,60.1,53.80,7,176.86,32.52,-318.50,0.83,-0.07
2015-11-7,17-26-16,-34.84520,-7.13600,60.1,53.80,7,178.79,38.79,-318.37,0.9,-0.02
2015-11-7,17-26-16,-34.84520,-7.13600,60.1,53.80,7,-170.85,22.88,-318.44,0.65,0.24
2015-11-7,17-26-16,-34.84520,-7.13600,60.1,53.80,7,-164.60,12.51,-318.44,0.39,0.47
2015-11-7,17-26-16,-34.84521,-7.13597,60.1,53.70,6,-167.30,6.80,-318.44,0.21,0.4
2015-11-7,17-26-16,-34.84521,-7.13597,60.1,53.70,6,-176.42,3.21,-318.44,0.09,0.1
2015-11-7,17-26-16,-34.84521,-7.13597,60.1,53.70,6,176.09,-7.25,-318.34,-0.21,-0.11
2015-11-7,17-26-16,-34.84521,-7.13597,60.1,53.70,6,177.80,51.86,-318.30,0.59,-0.02
2015-11-7,17-26-16,-34.84523,-7.13592,60.73,53.70,6,167.45,40.61,-318.30,0.57,-0.14
2015-11-7,17-26-16,-34.84523,-7.13592,60.73,53.70,6,-161.79,4.66,-318.30,0.11,0.42
2015-11-7,17-26-16,-34.84523,-7.13592,60.73,53.70,6,-164.74,23.23,-318.30,0.71,0.43
2015-11-7,17-26-16,-34.84523,-7.13592,60.73,53.70,6,-179.88,7.68,-318.35,0.17,0
2015-11-7,17-26-16,-34.84523,-7.13592,60.73,53.70,6,171.85,32.37,-318.35,0.68,-0.15
2015-11-7,17-26-17,-34.84524,-7.13587,55.28,53.70,6,-174.40,48.62,-318.35,0.55,0.05
2015-11-7,17-26-17,-34.84524,-7.13587,55.28,53.70,6,165.38,3.23,-318.35,0.05,-0.24
2015-11-7,17-26-17,-34.84524,-7.13587,55.28,53.70,6,179.38,6.03,-318.35,0.12,-0.01
2015-11-7,17-26-17,-34.84525,-7.13585,55.28,54.00,7,172.49,-3.56,-318.35,-0.04,-0.08
2015-11-7,17-26-17,-34.84525,-7.13585,55.28,54.00,7,-112.48,71.22,-318.37,0.82,0.26
2015-11-7,17-26-17,-34.84525,-7.13585,55.28,54.00,7,178.41,30.26,-318.37,0.55,-0.03
2015-11-7,17-26-17,-34.84525,-7.13585,55.28,54.00,7,178.35,33.06,-318.37,0.56,-0.02
2015-11-7,17-26-17,-34.84526,-7.13581,55.28,53.40,7,-174.16,36.01,-318.45,0.62,0.09
2015-11-7,17-26-17,-34.84526,-7.13581,55.28,53.40,7,-161.37,-0.33,-318.56,-0.01,0.37
2015-11-7,17-26-17,-34.84526,-7.13581,55.28,53.40,7,-159.44,2.18,-318.69,0.06,0.56
2015-11-7,17-26-17,-34.84526,-7.13581,55.28,53.40,7,-154.31,4.34,-318.88,0.14,0.82
2015-11-7,17-26-17,-34.84526,-7.13581,55.28,53.40,7,-100.54,58.79,-319.17,1.11,0.66
2015-11-7,17-26-17,-34.84526,-7.13581,55.28,53.40,7,-116.33,56.89,-319.52,1.04,0.61
2015-11-7,17-26-18,-34.84529,-7.13576,43.71,53.40,7,-146.89,53.36,-320.00,0.89,0.36
2015-11-7,17-26-18,-34.84529,-7.13576,43.71,53.40,7,-147.85,15.29,-320.33,0.4,0.78
2015-11-7,17-26-18,-34.84529,-7.13576,43.71,53.40,7,-152.61,-1.21,-320.87,-0.03,0.59
2015-11-7,17-26-18,-34.84529,-7.13576,43.71,53.40,7,-151.97,-12.12,-321.41,-0.26,0.57
2015-11-7,17-26-18,-34.84529,-7.13576,43.71,53.40,7,-149.17,8.12,-321.94,0.22,0.8
2015-11-7,17-26-18,-34.84529,-7.13576,43.71,53.40,7,-142.74,6.21,-322.44,0.19,1.03
2015-11-7,17-26-18,-34.84529,-7.13576,43.71,53.40,7,-148.26,15.64,-322.82,0.37,0.69
2015-11-7,17-26-18,-34.84529,-7.13576,43.71,53.40,7,-175.42,6.67,-323.19,0.16,0.11
2015-11-7,17-26-18,-34.84531,-7.13571,43.71,53.00,7,-157.54,1.91,-323.63,0.06,0.66
2015-11-7,17-26-18,-34.84531,-7.13571,43.71,53.00,7,-128.88,14.13,-323.93,0.26,0.81
2015-11-7,17-26-18,-34.84531,-7.13571,43.71,53.00,7,-134.76,21.56,-324.29,0.27,0.48
2015-11-7,17-26-18,-34.84531,-7.13571,43.71,53.00,7,-121.45,-0.51,-324.79,-0.01,0.76
2015-11-7,17-26-19,-34.84532,-7.13569,43.71,53.10,7,-176.20,-40.17,-325.35,-0.23,0.02
2015-11-7,17-26-19,-34.84532,-7.13569,43.71,53.10,7,-110.43,7.06,-325.69,0.09,0.65
2015-11-7,17-26-19,-34.84532,-7.13569,43.71,53.10,7,-137.07,9.82,-326.18,0.17,0.67
2015-11-7,17-26-19,-34.84532,-7.13569,43.71,53.10,7,-105.04,-13.35,-326.71,-0.11,0.47
2015-11-7,17-26-19,-34.84532,-7.13569,43.71,53.10,7,-152.16,4.03,-327.23,0.07,0.46
2015-11-7,17-26-19,-34.84532,-7.13569,43.71,53.10,7,-147.92,1.63,-327.74,0.02,0.43
2015-11-7,17-26-19,-34.84532,-7.13569,43.71,53.10,7,-154.91,11.84,-328.22,0.24,0.49
2015-11-7,17-26-19,-34.84532,-7.13569,43.71,53.10,7,-153.14,10.37,-328.70,0.21,0.53
2015-11-7,17-26-19,-34.84532,-7.13569,43.71,53.10,7,-99.65,13.77,-329.18,0.28,1.11
2015-11-7,17-26-19,-34.84536,-7.13565,43.71,53.10,7,-136.78,12.11,-329.83,0.27,0.87
2015-11-7,17-26-19,-34.84536,-7.13565,43.71,53.10,7,126.07,48.51,-330.18,0.52,-0.37
2015-11-7,17-26-20,-34.84537,-7.13564,31.48,53.10,7,-179.24,27.15,-330.40,0.51,0.01
2015-11-7,17-26-20,-34.84537,-7.13564,31.48,53.10,7,177.30,-1.20,-330.61,-0.03,-0.07
2015-11-7,17-26-20,-34.84537,-7.13564,31.48,53.10,7,-164.49,4.52,-331.01,0.14,0.46
2015-11-7,17-26-20,-34.84537,-7.13564,31.48,53.10,7,-156.37,16.17,-331.33,0.4,0.56
2015-11-7,17-26-20,-34.84539,-7.13563,29.26,53.10,7,-158.49,6.99,-331.81,0.16,0.47
2015-11-7,17-26-20,-34.84539,-7.13563,29.26,53.10,7,-148.73,12.30,-332.14,0.25,0.6
2015-11-7,17-26-20,-34.84540,-7.13563,29.26,53.00,7,-149.77,11.71,-332.67,0.27,0.65
2015-11-7,17-26-20,-34.84540,-7.13563,29.26,53.00,7,-138.62,15.79,-333.04,0.27,0.63
2015-11-7,17-26-20,-34.84540,-7.13563,29.26,53.00,7,-154.42,0.81,-333.51,0.02,0.63
